alert_id,txn_id,rule_id,rule_name,severity
ALT4382,TXN4382,R001,Large Deposit,High
ALT4383,TXN4383,R002,Dormant Account Activity,Medium
ALT4385,TXN4385,R005,Mule Account Pattern,High
ALT4386,TXN4386,R002,Dormant Account Activity,Medium
ALT4388,TXN4388,R001,Large Deposit,High
ALT4389,TXN4389,R001,Large Deposit,High
ALT4390,TXN4390,R002,Dormant Account Activity,Medium
ALT4391,TXN4391,R005,Mule Account Pattern,High
ALT4392,TXN4392,R001,Large Deposit,High
ALT4395,TXN4395,R001,Large Deposit,High
ALT4396,TXN4396,R001,Large Deposit,High
ALT4397,TXN4397,R001,Large Deposit,High
ALT4400,TXN4400,R002,Dormant Account Activity,Medium
ALT4401,TXN4401,R001,Large Deposit,High
ALT4402,TXN4402,R003,Structuring,High
ALT4403,TXN4403,R001,Large Deposit,High
ALT4404,TXN4404,R002,Dormant Account Activity,Medium
ALT4407,TXN4407,R001,Large Deposit,High
ALT4408,TXN4408,R006,Funnel Account,Low
ALT4409,TXN4409,R001,Large Deposit,High
ALT4410,TXN4410,R002,Dormant Account Activity,Medium
ALT4414,TXN4414,R001,Large Deposit,High
ALT4415,TXN4415,R001,Large Deposit,High
ALT4416,TXN4416,R001,Large Deposit,High
ALT4417,TXN4417,R001,Large Deposit,High
ALT4418,TXN4418,R002,Dormant Account Activity,Medium
ALT4419,TXN4419,R001,Large Deposit,High
ALT4420,TXN4420,R001,Large Deposit,High
ALT4422,TXN4422,R003,Structuring,High
ALT4423,TXN4423,R001,Large Deposit,High
ALT4424,TXN4424,R002,Dormant Account Activity,Medium
ALT4425,TXN4425,R001,Large Deposit,High
ALT4426,TXN4426,R001,Large Deposit,High
ALT4427,TXN4427,R002,Dormant Account Activity,Medium
ALT4428,TXN4428,R003,Structuring,High
ALT4429,TXN4429,R001,Large Deposit,High
ALT4431,TXN4431,R001,Large Deposit,High
ALT4433,TXN4433,R001,Large Deposit,High
ALT4435,TXN4435,R006,Funnel Account,Low
ALT4438,TXN4438,R002,Dormant Account Activity,Medium
ALT4440,TXN4440,R001,Large Deposit,High
ALT4441,TXN4441,R005,Mule Account Pattern,High
ALT4442,TXN4442,R002,Dormant Account Activity,Medium
ALT4443,TXN4443,R002,Dormant Account Activity,Medium
ALT4444,TXN4444,R002,Dormant Account Activity,Medium
ALT4445,TXN4445,R001,Large Deposit,High
ALT4446,TXN4446,R005,Mule Account Pattern,High
ALT4447,TXN4447,R001,Large Deposit,High
ALT4448,TXN4448,R002,Dormant Account Activity,Medium
ALT4450,TXN4450,R005,Mule Account Pattern,High
ALT4451,TXN4451,R002,Dormant Account Activity,Medium
ALT4454,TXN4454,R001,Large Deposit,High
ALT4456,TXN4456,R001,Large Deposit,High
ALT4457,TXN4457,R001,Large Deposit,High
ALT4458,TXN4458,R002,Dormant Account Activity,Medium
ALT4459,TXN4459,R001,Large Deposit,High
ALT4460,TXN4460,R002,Dormant Account Activity,Medium
ALT4461,TXN4461,R002,Dormant Account Activity,Medium
ALT4462,TXN4462,R001,Large Deposit,High
ALT4463,TXN4463,R001,Large Deposit,High
ALT4464,TXN4464,R001,Large Deposit,High
ALT4465,TXN4465,R001,Large Deposit,High
ALT4466,TXN4466,R001,Large Deposit,High
ALT4468,TXN4468,R003,Structuring,High
ALT4469,TXN4469,R002,Dormant Account Activity,Medium
ALT4470,TXN4470,R001,Large Deposit,High
ALT4474,TXN4474,R002,Dormant Account Activity,Medium
ALT4475,TXN4475,R001,Large Deposit,High
ALT4476,TXN4476,R002,Dormant Account Activity,Medium
ALT4478,TXN4478,R001,Large Deposit,High
ALT4479,TXN4479,R002,Dormant Account Activity,Medium
ALT4480,TXN4480,R001,Large Deposit,High
ALT4481,TXN4481,R006,Funnel Account,Low
ALT4483,TXN4483,R001,Large Deposit,High
ALT4486,TXN4486,R002,Dormant Account Activity,Medium
ALT4488,TXN4488,R001,Large Deposit,High
ALT4490,TXN4490,R002,Dormant Account Activity,Medium
ALT4491,TXN4491,R001,Large Deposit,High
ALT4492,TXN4492,R001,Large Deposit,High
ALT4493,TXN4493,R002,Dormant Account Activity,Medium
ALT4495,TXN4495,R001,Large Deposit,High
ALT4498,TXN4498,R006,Funnel Account,Low
ALT4499,TXN4499,R001,Large Deposit,High
ALT4501,TXN4501,R001,Large Deposit,High
ALT4502,TXN4502,R006,Funnel Account,Low
ALT4503,TXN4503,R005,Mule Account Pattern,High
ALT4505,TXN4505,R001,Large Deposit,High
ALT4506,TXN4506,R001,Large Deposit,High
ALT4507,TXN4507,R001,Large Deposit,High
ALT4508,TXN4508,R002,Dormant Account Activity,Medium
ALT4509,TXN4509,R001,Large Deposit,High
ALT4510,TXN4510,R005,Mule Account Pattern,High
ALT4511,TXN4511,R001,Large Deposit,High
ALT4512,TXN4512,R001,Large Deposit,High
ALT4513,TXN4513,R002,Dormant Account Activity,Medium
ALT4514,TXN4514,R002,Dormant Account Activity,Medium
ALT4515,TXN4515,R001,Large Deposit,High
ALT4517,TXN4517,R001,Large Deposit,High
ALT4518,TXN4518,R002,Dormant Account Activity,Medium
ALT4519,TXN4519,R005,Mule Account Pattern,High
ALT4520,TXN4520,R001,Large Deposit,High
ALT4522,TXN4522,R001,Large Deposit,High
ALT4524,TXN4524,R002,Dormant Account Activity,Medium
ALT4526,TXN4526,R005,Mule Account Pattern,High
ALT4527,TXN4527,R001,Large Deposit,High
ALT4528,TXN4528,R001,Large Deposit,High
ALT4529,TXN4529,R005,Mule Account Pattern,High
ALT4530,TXN4530,R001,Large Deposit,High
ALT4531,TXN4531,R002,Dormant Account Activity,Medium
ALT4532,TXN4532,R001,Large Deposit,High
ALT4533,TXN4533,R002,Dormant Account Activity,Medium
ALT4534,TXN4534,R002,Dormant Account Activity,Medium
ALT4535,TXN4535,R002,Dormant Account Activity,Medium
ALT4536,TXN4536,R002,Dormant Account Activity,Medium
ALT4537,TXN4537,R006,Funnel Account,Low
ALT4538,TXN4538,R001,Large Deposit,High
ALT4540,TXN4540,R006,Funnel Account,Low
ALT4541,TXN4541,R002,Dormant Account Activity,Medium
ALT4542,TXN4542,R006,Funnel Account,Low
ALT4543,TXN4543,R006,Funnel Account,Low
ALT4544,TXN4544,R001,Large Deposit,High
ALT4545,TXN4545,R005,Mule Account Pattern,High
ALT4548,TXN4548,R002,Dormant Account Activity,Medium
ALT4549,TXN4549,R002,Dormant Account Activity,Medium
ALT4550,TXN4550,R002,Dormant Account Activity,Medium
ALT4551,TXN4551,R002,Dormant Account Activity,Medium
ALT4553,TXN4553,R001,Large Deposit,High
ALT4554,TXN4554,R002,Dormant Account Activity,Medium
ALT4555,TXN4555,R002,Dormant Account Activity,Medium
ALT4556,TXN4556,R002,Dormant Account Activity,Medium
ALT4557,TXN4557,R001,Large Deposit,High
ALT4558,TXN4558,R001,Large Deposit,High
ALT4559,TXN4559,R001,Large Deposit,High
ALT4561,TXN4561,R001,Large Deposit,High
ALT4563,TXN4563,R002,Dormant Account Activity,Medium
ALT4564,TXN4564,R002,Dormant Account Activity,Medium
ALT4566,TXN4566,R001,Large Deposit,High
ALT4568,TXN4568,R001,Large Deposit,High
ALT4569,TXN4569,R001,Large Deposit,High
ALT4573,TXN4573,R001,Large Deposit,High
ALT4574,TXN4574,R002,Dormant Account Activity,Medium
ALT4575,TXN4575,R001,Large Deposit,High
ALT4576,TXN4576,R002,Dormant Account Activity,Medium
ALT4577,TXN4577,R001,Large Deposit,High
ALT4578,TXN4578,R001,Large Deposit,High
ALT4579,TXN4579,R001,Large Deposit,High
ALT4581,TXN4581,R003,Structuring,High
ALT4582,TXN4582,R002,Dormant Account Activity,Medium
ALT4583,TXN4583,R002,Dormant Account Activity,Medium
ALT4584,TXN4584,R002,Dormant Account Activity,Medium
ALT4585,TXN4585,R002,Dormant Account Activity,Medium
ALT4586,TXN4586,R001,Large Deposit,High
ALT4588,TXN4588,R001,Large Deposit,High
ALT4589,TXN4589,R001,Large Deposit,High
ALT4590,TXN4590,R002,Dormant Account Activity,Medium
ALT4591,TXN4591,R001,Large Deposit,High
ALT4592,TXN4592,R006,Funnel Account,Low
ALT4596,TXN4596,R006,Funnel Account,Low
ALT4597,TXN4597,R001,Large Deposit,High
ALT4598,TXN4598,R002,Dormant Account Activity,Medium
ALT4599,TXN4599,R006,Funnel Account,Low
ALT4600,TXN4600,R001,Large Deposit,High
ALT4601,TXN4601,R001,Large Deposit,High
ALT4602,TXN4602,R001,Large Deposit,High
ALT4604,TXN4604,R001,Large Deposit,High
ALT4605,TXN4605,R001,Large Deposit,High
ALT4607,TXN4607,R006,Funnel Account,Low
ALT4608,TXN4608,R002,Dormant Account Activity,Medium
ALT4610,TXN4610,R001,Large Deposit,High
ALT4611,TXN4611,R001,Large Deposit,High
ALT4612,TXN4612,R001,Large Deposit,High
ALT4613,TXN4613,R001,Large Deposit,High
ALT4614,TXN4614,R001,Large Deposit,High
ALT4616,TXN4616,R001,Large Deposit,High
ALT4618,TXN4618,R002,Dormant Account Activity,Medium
ALT4619,TXN4619,R001,Large Deposit,High
ALT4623,TXN4623,R002,Dormant Account Activity,Medium
ALT4624,TXN4624,R005,Mule Account Pattern,High
ALT4627,TXN4627,R002,Dormant Account Activity,Medium
ALT4628,TXN4628,R001,Large Deposit,High
ALT4630,TXN4630,R001,Large Deposit,High
ALT4631,TXN4631,R003,Structuring,High
ALT4632,TXN4632,R001,Large Deposit,High
ALT4633,TXN4633,R002,Dormant Account Activity,Medium
ALT4635,TXN4635,R002,Dormant Account Activity,Medium
ALT4637,TXN4637,R001,Large Deposit,High
ALT4638,TXN4638,R002,Dormant Account Activity,Medium
ALT4639,TXN4639,R001,Large Deposit,High
ALT4642,TXN4642,R002,Dormant Account Activity,Medium
ALT4643,TXN4643,R002,Dormant Account Activity,Medium
ALT4645,TXN4645,R002,Dormant Account Activity,Medium
ALT4646,TXN4646,R002,Dormant Account Activity,Medium
ALT4650,TXN4650,R003,Structuring,High
ALT4651,TXN4651,R006,Funnel Account,Low
ALT4652,TXN4652,R002,Dormant Account Activity,Medium
ALT4653,TXN4653,R001,Large Deposit,High
ALT4654,TXN4654,R002,Dormant Account Activity,Medium
ALT4655,TXN4655,R006,Funnel Account,Low
ALT4656,TXN4656,R001,Large Deposit,High
ALT4657,TXN4657,R001,Large Deposit,High
ALT4659,TXN4659,R001,Large Deposit,High
ALT4660,TXN4660,R001,Large Deposit,High
ALT4661,TXN4661,R002,Dormant Account Activity,Medium
ALT4662,TXN4662,R002,Dormant Account Activity,Medium
ALT4663,TXN4663,R001,Large Deposit,High
ALT4664,TXN4664,R001,Large Deposit,High
ALT4665,TXN4665,R005,Mule Account Pattern,High
ALT4666,TXN4666,R002,Dormant Account Activity,Medium
ALT4667,TXN4667,R002,Dormant Account Activity,Medium
ALT4668,TXN4668,R001,Large Deposit,High
ALT4669,TXN4669,R001,Large Deposit,High
ALT4671,TXN4671,R001,Large Deposit,High
ALT4672,TXN4672,R001,Large Deposit,High
ALT4673,TXN4673,R001,Large Deposit,High
ALT4675,TXN4675,R001,Large Deposit,High
ALT4676,TXN4676,R006,Funnel Account,Low
ALT4679,TXN4679,R001,Large Deposit,High
ALT4680,TXN4680,R001,Large Deposit,High
ALT4681,TXN4681,R001,Large Deposit,High
ALT4682,TXN4682,R003,Structuring,High
ALT4683,TXN4683,R001,Large Deposit,High
ALT4684,TXN4684,R001,Large Deposit,High
ALT4685,TXN4685,R006,Funnel Account,Low
ALT4686,TXN4686,R001,Large Deposit,High
ALT4687,TXN4687,R001,Large Deposit,High
ALT4688,TXN4688,R001,Large Deposit,High
ALT4689,TXN4689,R001,Large Deposit,High
ALT4690,TXN4690,R006,Funnel Account,Low
ALT4692,TXN4692,R001,Large Deposit,High
ALT4693,TXN4693,R002,Dormant Account Activity,Medium
ALT4695,TXN4695,R001,Large Deposit,High
ALT4696,TXN4696,R006,Funnel Account,Low
ALT4697,TXN4697,R001,Large Deposit,High
ALT4698,TXN4698,R002,Dormant Account Activity,Medium
ALT4699,TXN4699,R006,Funnel Account,Low
ALT4701,TXN4701,R001,Large Deposit,High
ALT4702,TXN4702,R002,Dormant Account Activity,Medium
ALT4703,TXN4703,R001,Large Deposit,High
ALT4704,TXN4704,R001,Large Deposit,High
ALT4705,TXN4705,R001,Large Deposit,High
ALT4707,TXN4707,R002,Dormant Account Activity,Medium
ALT4708,TXN4708,R001,Large Deposit,High
ALT4709,TXN4709,R005,Mule Account Pattern,High
ALT4710,TXN4710,R006,Funnel Account,Low
ALT4711,TXN4711,R006,Funnel Account,Low
ALT4714,TXN4714,R001,Large Deposit,High
ALT4715,TXN4715,R001,Large Deposit,High
ALT4716,TXN4716,R001,Large Deposit,High
ALT4718,TXN4718,R001,Large Deposit,High
ALT4719,TXN4719,R001,Large Deposit,High
ALT4720,TXN4720,R006,Funnel Account,Low
ALT4721,TXN4721,R001,Large Deposit,High
ALT4722,TXN4722,R005,Mule Account Pattern,High
ALT4723,TXN4723,R002,Dormant Account Activity,Medium
ALT4724,TXN4724,R001,Large Deposit,High
ALT4727,TXN4727,R001,Large Deposit,High
ALT4729,TXN4729,R001,Large Deposit,High
ALT4730,TXN4730,R002,Dormant Account Activity,Medium
ALT4731,TXN4731,R001,Large Deposit,High
ALT4732,TXN4732,R006,Funnel Account,Low
ALT4734,TXN4734,R002,Dormant Account Activity,Medium
ALT4735,TXN4735,R001,Large Deposit,High
ALT4737,TXN4737,R001,Large Deposit,High
ALT4738,TXN4738,R003,Structuring,High
ALT4740,TXN4740,R001,Large Deposit,High
ALT4741,TXN4741,R001,Large Deposit,High
ALT4742,TXN4742,R001,Large Deposit,High
ALT4746,TXN4746,R001,Large Deposit,High
ALT4747,TXN4747,R002,Dormant Account Activity,Medium
ALT4750,TXN4750,R001,Large Deposit,High
ALT4751,TXN4751,R002,Dormant Account Activity,Medium
ALT4753,TXN4753,R001,Large Deposit,High
ALT4755,TXN4755,R001,Large Deposit,High
ALT4757,TXN4757,R002,Dormant Account Activity,Medium
ALT4760,TXN4760,R002,Dormant Account Activity,Medium
ALT4761,TXN4761,R001,Large Deposit,High
ALT4762,TXN4762,R001,Large Deposit,High
ALT4765,TXN4765,R002,Dormant Account Activity,Medium
ALT4766,TXN4766,R002,Dormant Account Activity,Medium
ALT4767,TXN4767,R001,Large Deposit,High
ALT4769,TXN4769,R001,Large Deposit,High
ALT4770,TXN4770,R002,Dormant Account Activity,Medium
ALT4771,TXN4771,R003,Structuring,High
ALT4772,TXN4772,R002,Dormant Account Activity,Medium
ALT4773,TXN4773,R006,Funnel Account,Low
ALT4775,TXN4775,R005,Mule Account Pattern,High
ALT4777,TXN4777,R001,Large Deposit,High
ALT4778,TXN4778,R002,Dormant Account Activity,Medium
ALT4780,TXN4780,R001,Large Deposit,High
ALT4781,TXN4781,R002,Dormant Account Activity,Medium
ALT4782,TXN4782,R001,Large Deposit,High
ALT4783,TXN4783,R002,Dormant Account Activity,Medium
ALT4784,TXN4784,R006,Funnel Account,Low
ALT4785,TXN4785,R006,Funnel Account,Low
ALT4788,TXN4788,R005,Mule Account Pattern,High
ALT4790,TXN4790,R001,Large Deposit,High
ALT4791,TXN4791,R001,Large Deposit,High
ALT4792,TXN4792,R002,Dormant Account Activity,Medium
ALT4793,TXN4793,R003,Structuring,High
ALT4794,TXN4794,R001,Large Deposit,High
ALT4795,TXN4795,R002,Dormant Account Activity,Medium
ALT4796,TXN4796,R002,Dormant Account Activity,Medium
ALT4797,TXN4797,R001,Large Deposit,High
ALT4798,TXN4798,R001,Large Deposit,High
ALT4799,TXN4799,R001,Large Deposit,High
ALT4801,TXN4801,R005,Mule Account Pattern,High
ALT4802,TXN4802,R001,Large Deposit,High
ALT4803,TXN4803,R001,Large Deposit,High
ALT4804,TXN4804,R002,Dormant Account Activity,Medium
ALT4805,TXN4805,R002,Dormant Account Activity,Medium
ALT4806,TXN4806,R006,Funnel Account,Low
ALT4807,TXN4807,R002,Dormant Account Activity,Medium
ALT4809,TXN4809,R001,Large Deposit,High
ALT4810,TXN4810,R001,Large Deposit,High
ALT4811,TXN4811,R001,Large Deposit,High
ALT4812,TXN4812,R001,Large Deposit,High
ALT4813,TXN4813,R001,Large Deposit,High
ALT4815,TXN4815,R001,Large Deposit,High
ALT4816,TXN4816,R001,Large Deposit,High
ALT4817,TXN4817,R001,Large Deposit,High
ALT4819,TXN4819,R001,Large Deposit,High
ALT4820,TXN4820,R001,Large Deposit,High
ALT4821,TXN4821,R001,Large Deposit,High
ALT4822,TXN4822,R001,Large Deposit,High
ALT4823,TXN4823,R002,Dormant Account Activity,Medium
ALT4824,TXN4824,R002,Dormant Account Activity,Medium
ALT4825,TXN4825,R002,Dormant Account Activity,Medium
ALT4826,TXN4826,R001,Large Deposit,High
ALT4827,TXN4827,R002,Dormant Account Activity,Medium
ALT4828,TXN4828,R001,Large Deposit,High
ALT4830,TXN4830,R002,Dormant Account Activity,Medium
ALT4831,TXN4831,R001,Large Deposit,High
ALT4832,TXN4832,R006,Funnel Account,Low
ALT4834,TXN4834,R001,Large Deposit,High
ALT4835,TXN4835,R001,Large Deposit,High
ALT4836,TXN4836,R005,Mule Account Pattern,High
ALT4838,TXN4838,R002,Dormant Account Activity,Medium
ALT4840,TXN4840,R002,Dormant Account Activity,Medium
ALT4841,TXN4841,R002,Dormant Account Activity,Medium
ALT4843,TXN4843,R002,Dormant Account Activity,Medium
ALT4845,TXN4845,R001,Large Deposit,High
ALT4846,TXN4846,R002,Dormant Account Activity,Medium
ALT4848,TXN4848,R001,Large Deposit,High
ALT4849,TXN4849,R002,Dormant Account Activity,Medium
ALT4850,TXN4850,R001,Large Deposit,High
ALT4853,TXN4853,R001,Large Deposit,High
ALT4854,TXN4854,R002,Dormant Account Activity,Medium
ALT4855,TXN4855,R001,Large Deposit,High
ALT4857,TXN4857,R002,Dormant Account Activity,Medium
ALT4860,TXN4860,R001,Large Deposit,High
ALT4862,TXN4862,R002,Dormant Account Activity,Medium
ALT4863,TXN4863,R002,Dormant Account Activity,Medium
ALT4866,TXN4866,R006,Funnel Account,Low
ALT4868,TXN4868,R002,Dormant Account Activity,Medium
ALT4870,TXN4870,R001,Large Deposit,High
ALT4871,TXN4871,R006,Funnel Account,Low
ALT4872,TXN4872,R001,Large Deposit,High
ALT4875,TXN4875,R001,Large Deposit,High
ALT4876,TXN4876,R002,Dormant Account Activity,Medium
ALT4877,TXN4877,R002,Dormant Account Activity,Medium
ALT4878,TXN4878,R005,Mule Account Pattern,High
ALT4880,TXN4880,R001,Large Deposit,High
ALT4881,TXN4881,R001,Large Deposit,High
ALT4882,TXN4882,R002,Dormant Account Activity,Medium
ALT4884,TXN4884,R001,Large Deposit,High
ALT4885,TXN4885,R001,Large Deposit,High
ALT4886,TXN4886,R002,Dormant Account Activity,Medium
ALT4887,TXN4887,R001,Large Deposit,High
ALT4891,TXN4891,R006,Funnel Account,Low
ALT4895,TXN4895,R002,Dormant Account Activity,Medium
ALT4896,TXN4896,R001,Large Deposit,High
ALT4897,TXN4897,R002,Dormant Account Activity,Medium
ALT4898,TXN4898,R006,Funnel Account,Low
ALT4899,TXN4899,R002,Dormant Account Activity,Medium
ALT4900,TXN4900,R002,Dormant Account Activity,Medium
ALT4902,TXN4902,R002,Dormant Account Activity,Medium
ALT4903,TXN4903,R001,Large Deposit,High
ALT4904,TXN4904,R001,Large Deposit,High
ALT4906,TXN4906,R001,Large Deposit,High
ALT4907,TXN4907,R002,Dormant Account Activity,Medium
ALT4911,TXN4911,R001,Large Deposit,High
ALT4913,TXN4913,R001,Large Deposit,High
ALT4916,TXN4916,R002,Dormant Account Activity,Medium
ALT4917,TXN4917,R001,Large Deposit,High
ALT4918,TXN4918,R001,Large Deposit,High
ALT4919,TXN4919,R002,Dormant Account Activity,Medium
ALT4920,TXN4920,R002,Dormant Account Activity,Medium
ALT4921,TXN4921,R001,Large Deposit,High
ALT4922,TXN4922,R001,Large Deposit,High
ALT4924,TXN4924,R001,Large Deposit,High
ALT4925,TXN4925,R005,Mule Account Pattern,High
ALT4926,TXN4926,R001,Large Deposit,High
ALT4927,TXN4927,R001,Large Deposit,High
ALT4928,TXN4928,R005,Mule Account Pattern,High
ALT4930,TXN4930,R001,Large Deposit,High
ALT4931,TXN4931,R006,Funnel Account,Low
ALT4932,TXN4932,R001,Large Deposit,High
ALT4934,TXN4934,R001,Large Deposit,High
ALT4935,TXN4935,R001,Large Deposit,High
ALT4937,TXN4937,R006,Funnel Account,Low
ALT4938,TXN4938,R006,Funnel Account,Low
ALT4939,TXN4939,R006,Funnel Account,Low
ALT4940,TXN4940,R001,Large Deposit,High
ALT4942,TXN4942,R002,Dormant Account Activity,Medium
ALT4943,TXN4943,R002,Dormant Account Activity,Medium
ALT4945,TXN4945,R001,Large Deposit,High
ALT4946,TXN4946,R002,Dormant Account Activity,Medium
ALT4948,TXN4948,R001,Large Deposit,High
ALT4949,TXN4949,R002,Dormant Account Activity,Medium
ALT4950,TXN4950,R001,Large Deposit,High
ALT4951,TXN4951,R005,Mule Account Pattern,High
ALT4953,TXN4953,R001,Large Deposit,High
ALT4954,TXN4954,R002,Dormant Account Activity,Medium
ALT4957,TXN4957,R005,Mule Account Pattern,High
ALT4958,TXN4958,R001,Large Deposit,High
ALT4960,TXN4960,R001,Large Deposit,High
ALT4961,TXN4961,R001,Large Deposit,High
ALT4962,TXN4962,R001,Large Deposit,High
ALT4963,TXN4963,R001,Large Deposit,High
ALT4964,TXN4964,R001,Large Deposit,High
ALT4967,TXN4967,R001,Large Deposit,High
ALT4969,TXN4969,R002,Dormant Account Activity,Medium
ALT4971,TXN4971,R003,Structuring,High
ALT4972,TXN4972,R001,Large Deposit,High
ALT4973,TXN4973,R001,Large Deposit,High
ALT4975,TXN4975,R001,Large Deposit,High
ALT4976,TXN4976,R001,Large Deposit,High
ALT4977,TXN4977,R002,Dormant Account Activity,Medium
ALT4978,TXN4978,R001,Large Deposit,High
ALT4979,TXN4979,R001,Large Deposit,High
ALT4981,TXN4981,R001,Large Deposit,High
ALT4982,TXN4982,R001,Large Deposit,High
ALT4983,TXN4983,R001,Large Deposit,High
ALT4985,TXN4985,R006,Funnel Account,Low
ALT4986,TXN4986,R001,Large Deposit,High
ALT4987,TXN4987,R001,Large Deposit,High
ALT4988,TXN4988,R001,Large Deposit,High
ALT4989,TXN4989,R001,Large Deposit,High
ALT4990,TXN4990,R001,Large Deposit,High
ALT4992,TXN4992,R002,Dormant Account Activity,Medium
ALT4995,TXN4995,R002,Dormant Account Activity,Medium
ALT4997,TXN4997,R001,Large Deposit,High
ALT4998,TXN4998,R006,Funnel Account,Low
ALT4999,TXN4999,R002,Dormant Account Activity,Medium
ALT5001,TXN5001,R001,Large Deposit,High
ALT5002,TXN5002,R001,Large Deposit,High
ALT5003,TXN5003,R002,Dormant Account Activity,Medium
ALT5004,TXN5004,R002,Dormant Account Activity,Medium
ALT5005,TXN5005,R001,Large Deposit,High
ALT5006,TXN5006,R006,Funnel Account,Low
ALT5007,TXN5007,R001,Large Deposit,High
ALT5008,TXN5008,R001,Large Deposit,High
ALT5009,TXN5009,R001,Large Deposit,High
ALT5012,TXN5012,R001,Large Deposit,High
ALT5013,TXN5013,R002,Dormant Account Activity,Medium
ALT5014,TXN5014,R001,Large Deposit,High
ALT5015,TXN5015,R006,Funnel Account,Low
ALT5017,TXN5017,R005,Mule Account Pattern,High
ALT5021,TXN5021,R001,Large Deposit,High
ALT5024,TXN5024,R001,Large Deposit,High
ALT5026,TXN5026,R003,Structuring,High
ALT5027,TXN5027,R001,Large Deposit,High
ALT5028,TXN5028,R001,Large Deposit,High
ALT5029,TXN5029,R001,Large Deposit,High
ALT5030,TXN5030,R001,Large Deposit,High
ALT5031,TXN5031,R001,Large Deposit,High
ALT5032,TXN5032,R002,Dormant Account Activity,Medium
ALT5033,TXN5033,R006,Funnel Account,Low
ALT5035,TXN5035,R002,Dormant Account Activity,Medium
ALT5037,TXN5037,R001,Large Deposit,High
ALT5038,TXN5038,R001,Large Deposit,High
ALT5039,TXN5039,R001,Large Deposit,High
ALT5040,TXN5040,R002,Dormant Account Activity,Medium
ALT5041,TXN5041,R005,Mule Account Pattern,High
ALT5042,TXN5042,R001,Large Deposit,High
ALT5043,TXN5043,R006,Funnel Account,Low
